Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
54,SUPERANNUATIONOPS PRIVATE LIMITED,Australia,AMP SMSF HOLDING CO PTY LTD,CHENNAI,Combined office administrative service activities,9.50,0.15,
55,REVUTEL CONSULTING SERVICES PRIVATE LIMI,Australia,MARK AUSTIN SHEPTON EVANS,NEW DELHI,Management consultancy activities,0.54,0.01,
56,XTD INDIA PRIVATE LIMITED,Australia,XTD LIMITED,NEW DELHI,Other information service activities n.e.c.,5.00,0.08,
57,CHROMAFLO TECHNOLOGIES INDIA PVT LTD,Australia,Chromaflo Technologies Australia Pty Ltd,MUMBAI,"Manufacture of prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels
and glazes",25.66,0.39,
58,TRANQUINI INDIA PRIVATE LIMITED,Austria,TRANQUINI GMBH,NEW DELHI,"Wholesale of confectionery, bakery products and beverages other than intoxicants",0.13,0.00,
59,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,MULTI TRANSPORT UND LOGISTIK HOLDING AG,NEW DELHI,Cargo handling incidental to land transport,74.71,1.15,
60,CLIRNET SERVICES PVT LTD,Austria,Brigitta Czink,MUMBAI,Other non-specialised wholesale trade n.e.c.,2.98,0.05,
61,COLOP STAMPS INDIA PVT LTD,Austria,COLOP STEMPELERZEUGUNG SKOPEK GESELLSCHA,MUMBAI,"Manufacture of stationary articles such as pens and pencils of all kinds whether or not mechanical, pencil",10.00,0.16,
62,PALFINGER CRANES INDIA P LTD.,Austria,Palfinger area Unites GMBH,CHENNAI,"Manufacture of other lifting and handling equipment and parts
thereof",52.71,0.82,
63,HELFIS TECHNOLOGIES PRIVATE LIMITED,Austria,ROLAND DIMAI,KANPUR,Other information technology and computer service activities n.e.c,2.67,0.04,
64,CARGO PARTNER LOGISTICS INDIA PRIVATE LI,Austria,MULTI TRANSPORT UND LOGISTIK HOLDING AG,NEW DELHI,Cargo handling incidental to land transport,70.00,1.08,
65,INCADEA INDIA PRIVATE LIMITED,Austria,INCADEA GMBH,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding
web-page",7.47,0.11,
66,TRANQUINI INDIA PRIVATE LIMITED,Austria,TRANQUINI GMBH,NEW DELHI,"Wholesale of confectionery, bakery products and beverages other than intoxicants",0.01,0.00,
67,LEGERO UNITED SHOES INDIA PVT LTD,Austria,LEGERO SCHUHFABRIK GESELLSCHAFTM B.H,CHENNAI,"Manufacture of leather footwear such as shoes, sandals, chappals, leathercum rubber/plastic
cloth sandles",20.00,0.31,
68,NOVA MEDICAL CENTERS PVT LTD,Bahamas,AMETHYST TECHNOLOGY COMPANY LTD,BANGALORE,Hospital activities,79.73,1.24,
69,3 I INFOTECH LTD.,Bahamas,DEVKISHAN TOLARAM GANDHI/KAMAL GANDHI/TA,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a
particular client excluding",1.63,0.03,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ millio n),
,,,,,web-page,,,
70,3 I INFOTECH LTD.,Bahrain,DEVKISHAN TLARAM GANDHI/KAMAL D GANDHI/T,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding
web-page",1.02,0.02,
71,DEVJI & SONS HOLDINGS PVT LTD,Bahrain,BHASKAR DEVJI CO WLL,MUMBAI,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals",7.50,0.12,
72,DEVJI & SONS HOLDINGS PVT LTD,Bahrain,BHASKAR DEVJI CO WLL,MUMBAI,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals",40.00,0.61,
73,DEVJI & SONS HOLDINGS PVT LTD,Bahrain,BHASKAR DEVJI CO WLL,MUMBAI,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious
metals",45.50,0.70,
74,DEVJI & SONS HOLDINGS PVT LTD,Bahrain,BHASKAR DEVJI CO WLL,MUMBAI,"Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals",3.00,0.05,
75,VKL RESORTS INDIA PVT. LTD.,Bahrain,KURIAN VARGESE,KOCHI,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",10.70,0.16,
76,HASABI HOSPITALITY SERVICES PVT. LTD.,Bahrain,FABS REAL ESTATE COMPANY BSCC CLOSED,KOCHI,Activities of travel agents and tour operators,157.30,2.43,
77,SANDUNE PROPERTIES PVT. LTD.,Bahrain,KURIAN VARGESE,KOCHI,Construction of buildings carried out on own- account basis or on a fee or contract basis,4.00,0.06,
78,GEECY INDUSTRIAL SERVICES PVT LTD,Belgium,VINCOTTE INTERNATIONAL,MUMBAI,Technical testing and analysis,99.97,1.54,
79,PROMAT FIRE & INSULTATION PRIVATE LTD (P,Belgium,GUILLAUME NICOLAS J VERGIEST (NOMINEE OF,NEW DELHI,"Wholesale of other construction equipment
n.e.c.",0.00,0.00,
80,ESCO COUPLINGS & TRANSMISSION (P) LTD.,Belgium,ESCO FINANCIAL AND ENGINEERING COMPANY N,BANGALORE,"Manufacture of bearings, gears, gearing and driving elements",30.67,0.47,
81,PHOENIX MANAGED SERVICES INDIA PVT LTD,Belgium,NICO VANDEVENNE,MUMBAI,Publishing of operating business and other applications,0.50,0.01,
82,PHOENIX MANAGED SERVICES INDIA PVT LTD,Belgium,VANESSA BEUMONT,MUMBAI,Publishing of operating business and other applications,0.50,0.01,
83,CMI INDIA ENGINEERING PVT LTD,Belgium,COCKERILL MAINTENANCE AND INGENIERIE SA,MUMBAI,Other business support service activities n.e.c.,2.49,0.04,
84,SWIFT INDIA DOMESTIC SERVICE PVT LTD,Belgium,Swift Scrl,MUMBAI,"Other professional, scientific and technical activities n.e.c.",12.22,0.19,
85,SWIFT INDIA DOMESTIC SERVICE PVT LTD,Belgium,SWIFT SCRL,MUMBAI,"Other professional,
scientific and technical activities n.e.c.",97.78,1.50,
86,SWIFT INDIA DOMESTIC SERVICE PVT LTD,Belgium,SWIFT SCRL,MUMBAI,"Other professional, scientific and technical
activities n.e.c.",97.78,1.50,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ millio n),
87,BOORTMALT INDIA HOLDINGS PRIVATE LIMITED,Belgium,BOORTMALT N.V,NEW DELHI,Growing of other cereals,13.29,0.20,
88,NITTEI ENGINEERING PVT LTD,Belgium,J&C INTERNATIONAL CORPORATION,MUMBAI,"Architectural and engineering activities and related technical
consultancy",30.77,0.47,
89,ANNAPURNA MICROFINANCE PRIVATE LIMITED,Belgium,BELGIAN INVESTMENT COMPANIES FOR DEVELOP,BHUBANESHWAR,"Other financial service activities, except insurance and pension funding activities, n.e.c.",142.50,2.22,
90,INIGMA AIR PVT LTD,Belgium,IGOR ZELIC,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",0.09,0.00,
91,A. SCHULMAN PLASTICS INDIA PVT LTD - REg,Belgium,Schulman Plastics BVBA,AHMEDABAD,Manufacture of other plastics products n.e.c.,64.24,1.00,
92,CATVISION UNITRON PRIVATE LIMITED,Belgium,UNITRON GROUP NV,NEW DELHI,Other specialized design activities n.e.c.,1.52,0.02,
93,INIGMA AIR PVT LTD,Belgium,IGOR ZELIC,MUMBAI,"Manufacture of diverse parts and accessories for motor vehecles sucs as brakes, gearboxes, axles, road",4.61,0.07,
94,BELAZ-ENRIKA MINING EQUIPMENTS SERVICES,Belgium,OJSC BELAZ MANAGEMENT COMPANY OF HOLDING,MUMBAI,"Repair and maintenance of mining, construction, and oil and gas field machinery;
metallurgy machiner",19.40,0.30,
95,DECEUNINCK PROFILES INDIA PVT LTD,Belgium,DECEUNINCK NV,CHENNAI,Manufacture of other articles n.e.c.,19.80,0.31,
96,DECEUNINCK PROFILES INDIA PVT LTD,Belgium,DECALU NV,CHENNAI,Manufacture of other articles n.e.c.,0.20,0.00,
97,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Brazil,ANIL MURLIDHAR JOSH,MUMBAI,Computer consultancy and computer facilities management activities,0.04,0.00,
98,EXCITEL PVT LTD,Bulgaria,"INTERTAINMENT SERVICES, AD",NEW DELHI,Other telecommunications activities,20.00,0.31,
99,NITYAM GEOSERVICES PRIVATE LIMITED,Canada,TRIMPLET ACTIVITY LP,NEW DELHI,Services incidental to on shore oil extraction,1.79,0.03,
100,SOMA UNIVERSAL LOGISTICS PVT LTD,Canada,SOMA CANADA STEEL INC,MUMBAI,Freight rail transport,6.65,0.10,
101,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e- commerce excluding activities of commission agents,1.96,0.03,
102,SOMA UNIVERSAL LOGISTICS PVT LTD,Canada,SOMA CANADA STEEL INC,MUMBAI,Freight rail transport,28.93,0.45,
103,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,Ceres Biosystems Ltd,AHMEDABAD,Manufacture of urea and other organic fertilizers,5.07,0.08,
104,TRUKKY LOGISTICS SERVICES PVT LTD,Canada,NCUBE INC.,AHMEDABAD,Motorised road freight transport,0.01,0.00,
105,INDYCA SOLUTIONS INDIA P LTD,Canada,Indyca Solutions Inc,CHENNAI,Other information technology and computer service activities n.e.c,0.40,0.01,
106,RICHMOND CANADIAN INTERNATIONAL SCHOOLS,Canada,Richmond Canadian International Schools,CHENNAI,Other primary education activities n.e.c.,2.37,0.04,
107,RICHMOND CANADIAN INTERNATIONAL SCHOOLS,Canada,Richmond Canadian Internationa Schools I,CHENNAI,Other primary education activities n.e.c.,0.81,0.01,
108,TERRAMERA BIOSCIENCES (I) PVT LTD,Canada,Terramera Inc,CHENNAI,Manufacture of other agrochemical products,3.01,0.05,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ millio n),
,,,,,n.e.c.,,,
109,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,AMIT SOOD,MUMBAI,Computer consultancy and computer facilities management activities,1.91,0.03,
110,WNETWORK CONSULTING PVT LTD,Canada,WNETWORK CONSULTING INC,BANGALORE,"Providing software support
and maintenance to the clients",0.01,0.00,
111,WNETWORK CONSULTING PVT LTD,Canada,WNETWORK CONSULTING INC,BANGALORE,"Providing software support and maintenance to the
clients",0.10,0.00,
112,COOK CONSULTING AND COMMUNICATION SERVIC,Canada,David C Cook Distribution Canada Ltd,MUMBAI,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias",0.05,0.00,
113,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,RAMA KRISHNA DURGA PRASAD P,MUMBAI,"Computer consultancy and
computer facilities management activities",0.02,0.00,
114,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Canada,RAMA KRISHNA DURGA PRASAD P,MUMBAI,"Computer consultancy and computer facilities
management activities",0.02,0.00,
115,AMPSOLAR INDIA PRIVATE LIMITED,Canada,AMP SOLAR GROUP INC,NEW DELHI,Electric power generation using solar energy,0.00,0.00,
116,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEMS INC FORMERLY KNO,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or biological processes",1.20,0.02,
117,CLEARFORD INDIA PVT LTD,Canada,CLEARFORD WATER SYSTEM INC FORMERLY KNOW,NEW DELHI,"Treatment of waste water or sewer by means of physical, chemical or
biological processes",1.75,0.03,
118,LEAPINC BUSINESS SOLUTIONS P LTD,Canada,9111-7564 QUEBEC INC,CHENNAI,Other information technology and computer service activities n.e.c,0.70,0.01,
119,VELAN VALVES INDIA PVT LTD,Canada,VELAN INC,CHENNAI,"Manufacture of other pumps, compressors, taps and valves etc.",76.88,1.18,
120,DESIGNBIDS TECHNOLOGIES PVT LTD,Canada,MURALI VASAN SUNDARALINGAM,NEW DELHI,Activities of interior decorators,0.46,0.01,
121,TRUKKY LOGISTICS SERVICES PVT LTD,Canada,NCUBE INC.,AHMEDABAD,Motorised road freight transport,0.49,0.01,
122,SOMA UNIVERSAL LOGISTICS PVT LTD,Canada,SOMA CANADA STEEL INC,MUMBAI,Freight rail transport,1.67,0.03,
123,QLIKEN TECHNOLOGIES PRIVATE LIMITED,Canada,EPIC MAKERS INC,BANGALORE,Post production activities of television programmes or television commercials,3.18,0.05,
124,LUXURY QUOTIENT INDIA PRIVATE LIMITED,Canada,LUXURY QUOTIENT INTERNATIONAL INC,NEW DELHI,Wholesale trade via e- commerce excluding activities of commission agents,3.11,0.05,
125,KOOL SOLUTIONS INDIA PVT LTD,Canada,SPIRE GROUP LTD,MUMBAI,Warehousing of refrigerated (cold storage),11.00,0.17,
126,RICHMOND CANADIAN INTERNATIONAL SCHOOLS,Canada,Richmond Canadian International Schools,CHENNAI,Other primary education activities n.e.c.,1.28,0.02,
127,FACES COSMETICS INDIA PVT LTD,Canada,FACES COSMETICS INC,MUMBAI,"Manufacture of cosmetics and toileteries (includes manufacture of preshave, shaving or after shave preparations;",662.61,10.31,
128,TURBONAUT DESIGNS PVT LTD,Canada,GERSOM GEORGE KOCHERIKUDIYIL,MUMBAI,Architectural and,0.18,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ millio n),
,,,,,"engineering activities and related technical
consultancy",,,
129,EXPAT CALADIUM PROJECTS SERVICES PRIVATE,Canada,PEQUENO TOMATE INC,BANGALORE,Construction of buildings carried out on own- account basis or on a fee or contract basis,15.87,0.24,
130,MACJ-A BUYERS CHOICE HOME INSPECTIONS PR,Canada,NOVA SCOTIA LIMITED,KOLKATA,"Other professional, scientific and technical activities n.e.c.",0.01,0.00,
131,SHOPIFY COMMERCE INDIA PRIVATE LIMITED,Canada,SHOPIFY INC,BANGALORE,Web hosting activities,0.00,0.00,
132,TERRA CONTRACTORS PVT LTD,Canada,WALKER DRILLING LTD.,NEW DELHI,Support activities for other mining and quarrying,8.85,0.14,
133,FIND MY STAY PVT LTD,Canada,MURALI VASAN SUDARALINGAM,NEW DELHI,Activities of travel agents and tour operators,0.40,0.01,
134,TALENT CONNECTED WORLDWIDE INDIA PVT LTD,Canada,TALENT CONNECTED WORLDWIDE INC,NEW DELHI,Other educational services n.e.c.,0.01,0.00,
135,BAIN XL SERVICES INDIA PVT LTD,Canada,SELVANAYAKAM AMBALAVANAN,NEW DELHI,Travel agency activities,0.10,0.00,
136,TALENT CONNECTED WORLDWIDE INDIA PVT LTD,Canada,TALENT CONNECTED WORLDWIDE INC.,NEW DELHI,Other educational services n.e.c.,0.05,0.00,
137,2ISOLUTTIONS CONSULTING SERVICES PVT LTD,Canada,2I SOLUTIONS INC,NEW DELHI,Software installation,1.79,0.03,
138,CONTENT BLOOM INDIA PRIVATE LIMITED,Canada,CONTENT BLOOM INC,NEW DELHI,Other information technology and computer service activities n.e.c,0.05,0.00,
139,KOBO BOOKS INDIA PVT LTD,Canada,"KOBO INC, CAD",BANGALORE,"Publishing of books, brochures, leaflets and similar publications, including publishing
encyclopedias",0.10,0.00,
140,KOBO BOOKS INDIA PVT LTD,Canada,"KOBO US, INC",BANGALORE,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias",0.00,0.00,
141,"INNOVITI PAYMENT SOLUTIONS
PVT. LTD(form",Canada,NEW INDIA INVESTMENT CORPORATION,BANGALORE,"Other data processing, hosting and related activities n.e.c.",31.25,0.48,
142,GALE CREATIVE AGENCY PRIVATE LIMITED,Canada,M/S GALE PARTNERS INC,BANGALORE,Advertising,11.85,0.18,
143,M/S AMELIO EARLY EDUCATION PVT LTD( AMEL,Canada,Soniya Patel,CHENNAI,"Other social work activities without accommodation
n.e.c.",0.00,0.00,
144,"CERES BIOSYSTEMS INDIA PVT
LTD(Erstwhile",Canada,CERES BIOSYSTEMS LTD.,AHMEDABAD,Manufacture of urea and other organic fertilizers,3.86,0.06,
145,PI DATA CENTERS PVT LTD,Cayman Islands,EVP INVESTMENTS ( MAURITIUS ) LTD,HYDERABAD,"Other data processing, hosting and related
activities n.e.c.",29.17,0.45,
146,SKRILO INDIA PRIVATE LIMITED,Cayman Islands,SKRILO LIMITED,NEW DELHI,Advertising,6.44,0.10,
147,NAMAN MALL MANAGEMENT COMPANY PRIVATE LI,Cayman Islands,BREP ASIA SBS COIMBATORE RETAIL HOLDING,MUMBAI,"Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or",1.37,0.02,
148,NAMAN MALL MANAGEMENT COMPANY PRIVATE LI,Cayman Islands,BREP VIII SBS COIMBATORE RETAIL HOLDING,MUMBAI,"Activities relating to alteration, addition, repair, maintenance carried out
on own-account basis or",0.84,0.01,
149,LEADERSHIP BOULEVARD PVT,Cayman,ELEVAR EQUITY MANAGEMENT LTD,MUMBAI,Other educational services,0.01,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ millio n),
,LTD,Islands,,,n.e.c.,,,
150,LEADERSHIP BOULEVARD PVT LTD,Cayman Islands,ELEVAR EQUITY MANAGEMENT LTD,MUMBAI,Other educational services n.e.c.,4.99,0.08,
