Table No.19 (a),,,,,,,,
"STATEMENT ON REMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER APPROVAL ROUTE
RECEIVED DURING JULY 2019 TO SEPTEMBER 2019",,,,,,,,
30,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,Junaid Sailand Balladin,MUMBAI,Activities of holding companies,0.00,0.00,
31,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,FIH Mauritius Investments Ltd,MUMBAI,Activities of holding companies,0.10,0.00,
32,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,Noorjahan Swaleyha Begum Rummun,MUMBAI,Activities of holding companies,0.00,0.00,
33,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,Marie Crystale Natacha Cannoo,MUMBAI,Activities of holding companies,0.00,0.00,
34,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,Dheeksha Devi Gukhool,MUMBAI,Activities of holding companies,0.00,0.00,
35,ANCHORAGE INFRASTRUCTURE INVESTMENTS HOL,Mauritius,Denis Claude Gervais Panchoo,MUMBAI,Activities of holding companies,0.00,0.00,
36,Akorn India Private Limited,Mauritius,WORLDAKORN PHARMA MAURITIUS,NEW DELHI,Manufacture of allopathic pharmaceutical preparations,88.50,1.24,
37,THE CATHOLIC SYRIAN BANK LIMITED,Mauritius,FIH Mauritius Investments Ltd.,KOCHI,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses","2,776.50",40.35,
38,TEP ROOFTOP SOLAR INDIA PRIVATE LIMITED,Mauritius,TEP Solar India Mauritius,HYDERABAD,Electric power generation using solar energy,48.20,0.70,
39,THE CATHOLIC SYRIAN BANK LIMITED,Mauritius,FIH Mauritius Investments Ltd.,KOCHI,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses","2,790.10",39.22,
40,South Asia Communications Private Limite,Mauritius,Global Communication Services Holdings L,MUMBAI,Activities of holding companies,6.89,0.10,
41,RECIPHARM HOLDING INDIA PRIVATE LIMITED,Netherlands,RECIPHARM PARTICIPTION BV,CHANDIGARH,Activities of holding companies,480.00,6.73,
42,MACDERMID INDIA PRIVATE LIMITED,Singapore,Macdermid Singapore Pte Ltd,CHENNAI,"Wholesale of industrial chemicals,",71.20,1.00,
43,TATA SIA AIRLINES LIMITED,Singapore,SINGAPORE AIRLINES LIMITED,NEW DELHI,Passenger airways,"2,450.00",34.35,
44,ICICI BANK LIMITED,Singapore,Amit Devralia,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.47,0.01,
45,Triguna Hospitality Ventures (India) Pri,Singapore,APHV India Investco. Private Limited,NEW DELHI,Activities of holding companies,61.20,0.89,
46,Triguna Hospitality Ventures (India) Pri,Singapore,AAPC Singapore Pte Ltd,NEW DELHI,Activities of holding companies,54.40,0.79,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
47,ALPHAMED FORMULATIONS PRIVATE LIMITED,South Africa,ASPEN PHARMACARE HOLDINGS LIMITED,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics,endocrine products, basic vitamins; opium derivatives",146.00,2.05,
48,ALPHAMED FORMULATIONS PRIVATE LIMITED,South Africa,ASPEN PHARMACARE HOLDINGS LIMITED,HYDERABAD,Manufacture of allopathic pharmaceutical preparations,236.55,3.44,
49,ICICI BANK LIMITED,UAE,VIKASH SHARMA,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",2.13,0.03,
50,ICICI BANK LIMITED,UAE,Vikash Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",3.54,0.05,
51,ICICI BANK LIMITED,UAE,Vikash Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",2.01,0.03,
52,ICICI BANK LIMITED,UAE,Manish Sikoria,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",1.77,0.02,
53,ICICI BANK LIMITED,United Kingdom,Dharam Singla,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.71,0.01,
54,ICICI BANK LIMITED,United Kingdom,Dharam Singla,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.66,0.01,
55,ICICI BANK LIMITED,United Kingdom,Aarti Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.25,0.00,
56,ICICI BANK LIMITED,United Kingdom,Aarti Sharma,AHMEDABAD,"Monetary intermediation of commercial banks, saving banks. postal savings bank and discount houses",0.17,0.00,
57,DEFENCE LAND SYSTEMS  (I) PVT LTD,United Kingdom,M/S BAE SYSTEMS PLC,MUMBAI,Manufacture of weapons and ammunition,22.10,0.32,
58,DEFENCE LAND SYSTEMS  (I) PVT LTD,United Kingdom,BAE SYSTEMS PLC,MUMBAI,Manufacture of weapons and ammunition,44.72,0.65,
59,DEFENCE LAND SYSTEMS  (I) PVT LTD,United Kingdom,Bae Systems Plc Xc,MUMBAI,Manufacture of weapons and ammunition,33.80,0.49,
60,IAPMO Plumbing Codes and Standards India,U.S.A,International Association Of Plumbing An,BANGALORE,Technical testing and analysis,2.00,0.03,
61,Trelleborg Sealing Solutions India Priva,U.S.A,Trelleborg Sealing Solutions US Inc.( Fo,BANGALORE,Manufacture of other plastics products n.e.c.,8.54,0.12,
62,IAPMO Plumbing Codes and Standards India,U.S.A,INTERNATIONAL ASSOCIATION OF PLUMBING AN,BANGALORE,Technical testing and analysis,2.00,0.03,
63,IAPMO Plumbing Codes and Standards India,U.S.A,INTERNATIONAL ASSOCIATION OF PLUMBING AN,BANGALORE,Technical testing and analysis,3.00,0.04,
64,IAPMO Plumbing Codes and Standards India,U.S.A,International Association Of Plumbing An,BANGALORE,Technical testing and analysis,2.50,0.04,
Grand Total,,,,,,"10,435.80",148.19,
