Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
29,"AUSTRALIAN FOODS INDIA PVT
LTD (earlier",Australia,RICHARD HILL,CHENNAI,"Manufacture of biscuits, cakes, pastries, rusks etc.",3.51,0.05,
30,WARWICK FABRICS INDIA PRIVATE LIMITED,Australia,WARWICK FABRICS HOLDINGS PTY LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and
tapestry,",0.10,0.00,
31,WARWICK FABRICS INDIA PRIVATE LIMITED,Australia,WARWICK FABRICS INVESTMENTS PTY LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and
tapestry,",0.00,0.00,
32,KABUNI TECHNOLOGIES INDIA PRIVATE LIMITE,Australia,KABUNI LTD,BANGALORE,Providing software support and maintenance to the clients,0.01,0.00,
33,REPUCOM MEDIA ANALYSIS INDIA PVT LTD,Australia,BELL POTTER SECURITIES LIMITED,BANGALORE,Other information technology and computer service activities n.e.c,6.81,0.11,
34,M/S ECOTECH INDUSTRIES PRIVATE LIMITED,Australia,Ecotech Enviroment PTY Limited,BHOPAL,Manufacture of other measuring n.e.c.,12.47,0.19,
35,EMPIRE PACKAGES PRIVATE LIMITED,Australia,Empire Sons PTY Ltd,CHANDIGARH,Manufacture of card board boxes,5.00,0.08,
36,AKASHYA SYSTEMS PRIVATE LIMITED,Australia,M.S. PALANISWAMI,CHENNAI,Computer consultancy and computer facilities management activities,22.50,0.35,
37,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO PTY LTD,HYDERABAD,Seed processing for propagation,0.41,0.01,
38,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO PTY LTD,HYDERABAD,Seed processing for propagation,0.71,0.01,
39,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO PTY LTD,HYDERABAD,Seed processing for propagation,1.38,0.02,
40,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO PTY LTD,HYDERABAD,Seed processing for propagation,1.10,0.02,
41,CENTOR INDIA AGRI PRIVATE LIMITED,Australia,IPECO PTY LTD,HYDERABAD,Seed processing for propagation,4.40,0.07,
42,XTD INDIA PRIVATE LIMITED,Australia,XTD LTD,NEW DELHI,Other information service activities n.e.c.,0.10,0.00,
43,XTD INDIA PRIVATE LIMITED,Australia,STEVEN WILDSEN,NEW DELHI,Other information service activities n.e.c.,0.00,0.00,
44,IMPRES INDIA CABLE & PIPE SUPPORTS PVT L,Australia,DAS FAMILY TRUST,BANGALORE,Wholesale of other construction equipment n.e.c.,0.99,0.02,
45,SPORTSTEC INDIA PVT LTD,Australia,SPORTSTEC LTD,MUMBAI,Publishing of operating business and other applications,0.95,0.01,
46,SPORTSTEC INDIA PVT LTD,Australia,SPORTSTEC LTD,MUMBAI,Publishing of operating business and other applications,0.91,0.01,
47,SPORTSTEC INDIA PVT LTD,Australia,SPORTSTEC PTY LTD,MUMBAI,Publishing of operating business and other applications,2.51,0.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
48,PHARMACHOL CHEMICALS PRIVATE LIMITED,Australia,MARAMEL PTY LTD,NEW DELHI,Manufacture of other articles n.e.c.,140.30,2.18,
49,WARWICK FABRICS INDIA PRIVATE LIMITED,Australia,WARWICK FABRICS HOLDINGS PTY LTD,NEW DELHI,"Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry,",2.40,0.04,
50,ADDA BIM INDIA PRIVATE LIMITED,Australia,ADVANCED DETAILING AND DESIGN APPLICATIO,CHENNAI,"Writing , modifying, testing of computer program to meet the needs of a particular client
excluding web-page",1.40,0.02,
51,SEYON INNOVATIVE ENGINEERING INDIA PRIVA,Australia,SEYON PTY LTD,CHENNAI,Computer consultancy and computer facilities management activities,2.22,0.03,
52,ATZOS VENTURES PVT LTD,Australia,CHAYA PTY LTD ATF MAYA FAMILY DISCRETION,MUMBAI,Operation of web sites that use a search engine to generate and maintain extensive databases of internet,1.99,0.03,
53,TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,Australia,MR.JEFFREY FERDINANDS,MUMBAI,"Computer consultancy and
computer facilities management activities",0.02,0.00,
54,STRANG SYSTEMS INDIA PVT LTD.,Australia,STRANG SYSTEMS PTY LTD,KOLKATA,Other retail sale in non-specialized stores,3.83,0.06,
55,ACENDRE INDIA PRIVATE LIMITED,Australia,ACENDRA PTY LTD,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page",0.10,0.00,
56,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,SAURABH AGGARWAL,BANGALORE,Manufacture of baby milk foods,8.20,0.13,
57,NEOLACTA LIFESCIENCES PRIVATE LIMITED,Australia,RAKESH KUMAR AGGARWAL,BANGALORE,Manufacture of baby milk foods,0.01,0.00,
58,IMPRES INDIA CABLE & PIPE SUPPORTS PVT L,Australia,HEDGE FAMILY TRUST,BANGALORE,Wholesale of other construction equipment n.e.c.,1.08,0.02,
59,FUNDERMAX INDIA PRIVATE LIMITED (FORMER,Austria,FUNDERMAX GMBH,BANGALORE,Manufacture of structural wooden goods [intended to be used primarily in the construction industry such,32.75,0.51,
60,FUNDERMAX INDIA PRIVATE LIMITED (FORMER,Austria,FUNDERMAX GMBH,BANGALORE,"Manufacture of structural wooden goods [intended to be used primarily in the construction
industry such",11.50,0.18,
61,FUNDERMAX INDIA PRIVATE LIMITED (FORMER,Austria,FUNDERMAX GMBH,BANGALORE,Manufacture of structural wooden goods [intended to be used primarily in the construction industry such,3.50,0.05,
62,FUNDERMAX INDIA PRIVATE LIMITED (FORMER,Austria,FUNDERMAX GMBH,BANGALORE,"Manufacture of structural wooden goods [intended to be used primarily in the construction
industry such",100.00,1.55,
63,MUENZER BHARAT PVT LTD,Austria,MUENZER BIOINDUSTRIE GMBH,MUMBAI,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations,",0.10,0.00,
64,MUENZER BHARAT PVT LTD,Austria,MUENZER PALTENTAL GMBH,MUMBAI,"Manufacture of various other chemical products n.e.c.(antiknock preparations, anti-freeze preparations,",0.00,0.00,
65,EGLO INDIA PRODUCTION PRIVATE LIMITED,Austria,EGLO LEUCHTEN GMBH,NEW DELHI,Manufacture of electric lighting equipment,20.58,0.32,
66,COVACSIS TECHNOLOGIES PVT LTD,Austria,Christoph Prinz,MUMBAI,"Computer consultancy and
computer facilities management activities",0.01,0.00,
